,brand,store,sido,gungu,address,phone,chicken
638,cheogajip,서초점,서울,서초구,서울 서초구 서초동 1342번지,02-522-9272,처갓집
639,cheogajip,역삼점,서울,강남구,서울 강남구 역삼동 782-28번지,02-553-7749,처갓집
640,cheogajip,논현점,서울,강남구,서울 강남구 논현동 192-1번지,02-517-4178,처갓집
641,cheogajip,여의도점,서울시,영등포구,서울시 영등포구 여의도동50 시범상가 ,02-782-0520,처갓집
642,cheogajip,대방점,서울,동작구,서울 동작구 대방동 11-51,02-817-7979,처갓집
643,cheogajip,장승배기점,서울,동작,서울 동작 상도 373-72번지,02-816-7007,처갓집
644,cheogajip,봉천점,서울,관악구,서울 관악구 봉천동 885-1번지,02-877-1122,처갓집
645,cheogajip,신정1점,서울특별시,양천구,"서울특별시 양천구 은행정로 5길 28,1층 102호(신정동)",02-2651-9282,처갓집
646,cheogajip,신도림점,서울시,구로구,서울시 구로구 신도림동 396 - 140,02-2632-6612,처갓집
647,cheogajip,신정7점,서울특별시,양천구,서울특별시 양천구 신정동 203-1,02-2648-5191,처갓집
648,cheogajip,구로가산점,서울,구로구,서울 구로구 구로동 792-22번지,02-853-0808,처갓집
649,cheogajip,독산점,서울시,금천구,서울시 금천구 독산 179-12,02-853-7714,처갓집
650,cheogajip,목동점,서울특별시,양천구,"서울특별시 양천구 목동중앙서로 40 (목동,1층)",02-2061-9292,처갓집
651,cheogajip,사당점,동작구,사당동,동작구 사당동 312-9번지,0507-744-9293,처갓집
652,cheogajip,동방점,서울시,관악구,서울시 관악구 신림동 246-23,02-871-6111,처갓집
653,cheogajip,신림점,서울시,관악구,서울시 관악구 신림동 96-87,02-872-6904,처갓집
654,cheogajip,개봉점,서울특별시,구로구,"서울특별시 구로구 고척로27길 58, 1층(개봉동)",02-2060-9253,처갓집
655,cheogajip,개봉2점,서울특별시,구로구,서울특별시 구로구 개봉동 357-22,02-2689-0900,처갓집
656,cheogajip,오류점,서울특별시,구로구,서울특별시 구로구 오류로 86,02-2066-1533,처갓집
657,cheogajip,가좌점,인천시,서구,인천시 서구 가좌동 142-45,032-582-0099,처갓집
658,cheogajip,신현점,인천시,서구,인천시 서구 신현동 279-5,032-578-7730,처갓집
659,cheogajip,청라점,인천,서구,인천 서구 연희동 763-19,032-566-9599,처갓집
660,cheogajip,하늘도시점,인천광역시,중구,"인천광역시 중구 은하수로 351, 2동 103호 (중산동, 우미린1차상가)",032-746-8990,처갓집
661,cheogajip,검암점,인천,서구,인천 서구 승학로 313-1,032-561-0702,처갓집
662,cheogajip,온수1점,인천,강화군,인천 강화군 길상면 온수길15,032-937-9392,처갓집
663,cheogajip,검단점,인천,서구,인천 서구 검단로 487번길 5,032-569-2848,처갓집
664,cheogajip,마전점,인천,서구,인천 서구 완정로 34번길 47,032-566-8295,처갓집
665,cheogajip,만수2점,인천,남동구,"인천 남동구 백범로 206번길 13(만수동 ,1층)",032-461-7735,처갓집
666,cheogajip,만수3점,인천광역시,남동구,인천광역시 남동구 만수6동 1026-1,032-467-1717,처갓집
667,cheogajip,주안4점,인천시,남구,인천시 남구 주안4동 414-32,032-433-2490,처갓집
668,cheogajip,주안점,인천,남구,인천 남구 주안8동 1528-14,032-431-2877,처갓집
669,cheogajip,구월3점,인천시,남동구,인천시 남동구 구월동 1359-20,032-766-9981,처갓집
670,cheogajip,연안점,인천,중구,인천 중구 항동7가 58-4 라이프상가 1-107,032-886-7851,처갓집
671,cheogajip,용현점,인천광역시,남구,인천광역시 남구 용현동 342-2,032-885-4229,처갓집
672,cheogajip,송림점,인천,동구,인천 동구 송림2동 55-1,032-773-3297,처갓집
673,cheogajip,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 86,032-435-5599,처갓집
674,cheogajip,병방점,인천시,계양구,인천시 계양구 병방동 92-26,032-544-5592,처갓집
675,cheogajip,케이준 계양점,인천시,계양구,인천시 계양구 용종동 214-1,032-553-3927,처갓집
676,cheogajip,계산점,인천시,계양구,인천시 계양구 계수로1,032-551-0122,처갓집
677,cheogajip,효성점,인천시,계양구,인천시 계양구 효성동 192-1 (104호),032-553-9595,처갓집
678,cheogajip,산곡점,인천시,부평구,인천시 부평구 산곡동 317-116,032-524-8787,처갓집
679,cheogajip,구월점,인천,남동구,인천 남동구 구월동 1248-44,032-466-6222,처갓집
680,cheogajip,진두점,인천시,옹진군,인천시 옹진군 영흥면 내리 8-200,032-888-5534,처갓집
681,cheogajip,부개점,인천시,부평구,인천시 부평구 부개동 140-22,032-361-9951,처갓집
682,cheogajip,케이준 삼산점,인천시,부평구,인천시 부평구 삼산동440-1삼산타운 1단지 B상가103호,032-330-8600,처갓집
683,cheogajip,부평점,인천시,부평구,인천시 부평구 부평동 904-16,032-361-2555,처갓집
684,cheogajip,주안2점,인천광역시,남구,인천광역시 남구 주안2동 550-23,032-872-5028,처갓집
685,cheogajip,동수역점,인천시,부평구,인천시 부평구 경인로 887,032-519-0555,처갓집
686,cheogajip,연수점,인천,연수구,인천 연수구 연수동 497-7,032-818-2616,처갓집
687,cheogajip,옥련청학점,인천,연수구,인천 연수구 옥련동 367-7,032-831-8292,처갓집
688,cheogajip,수유화계점,서울시,강북구,서울시 강북구 노해로17길 51,02-991-8881,처갓집
689,cheogajip,광희점,서울특별시,중구,"서울특별시 중구 마른내로 163,1층(광희동1가)",02-3273-9991,처갓집
690,cheogajip,연희점,서울특별시,서대문구,서울특별시 서대문구 증가로 34(연희동),02-325-9090,처갓집
691,cheogajip,정릉점,서울특별시,성북구,서울특별시 성북구 보국문로75,02-909-5150,처갓집
692,cheogajip,서교점,서울특별시,마포구,"서울특별시 마포구 성미산로 12, 1층 D호(성산동)",02-3143-6623,처갓집
693,cheogajip,방학점,서울시,도봉구,서울시 도봉구 방학로 200-20,02-955-9696,처갓집
694,cheogajip,북가좌점,서울시,서대문구,서울시 서대문구 북가좌동 347-27,02-309-3430,처갓집
695,cheogajip,경희대점,서울특별시,동대문구,"서울특별시 동대문구 경희대로4길 79, 1층 105호 (이문동)",02-964-9292,처갓집
696,cheogajip,후암점,서울시,용산구,서울시 용산구 동자동 19-33,02-755-9595,처갓집
697,cheogajip,염리점,서울시,마포구,서울시 마포구 숭문4길 5,02-713-3340,처갓집
698,cheogajip,도화점,서울시,마포구,서울시 마포구 도화1동 25-4,02-702-6692,처갓집
699,cheogajip,이태원점,서울특별시,용산구,서울특별시 용산구 회나무로 28,02-797-7689,처갓집
700,cheogajip,응봉점,서울시,성동구,서울시 성동구 응봉동 193-118 1층,02-2293-3600,처갓집
701,cheogajip,역촌점,서울시,은평구,서울시 은평구 역촌동 34-1,02-384-8008,처갓집
702,cheogajip,우이점,서울시,강북구,서울시 강북구 우이동 72-65,02-902-1870,처갓집
703,cheogajip,번동점,서울특별시,강북구,서울특별시 강북구 번동 411-17,02-994-3232,처갓집
704,cheogajip,창동점,서울특별시,도봉구,서울특별시 도봉구 창동 804 대우APT 상가,02-995-6481,처갓집
705,cheogajip,쌍문점,서울시,도봉구,서울시 도봉구 시루봉로2길 66 1층 102호,02-900-3301,처갓집
706,cheogajip,녹천점,서울특별시,도봉구,서울특별시 도봉구 창동 38-1 주공17단지상가 101,02-995-4236,처갓집
707,cheogajip,월계미성점,서울시,노원구,서울시 노원구 월계동 17 미성상가 103,02-975-8892,처갓집
708,cheogajip,중곡점,서울시,광진구,서울시 광진구 중곡동 79-10,02-446-7831,처갓집
709,cheogajip,면목점,서울시,중랑구,서울시 중랑구 면목동 657-56,02-495-4716,처갓집
710,cheogajip,신내점,서울시,중랑구,서울시 중랑구 신내동 472-3,02-435-8438,처갓집
711,cheogajip,공릉2점,서울특별시,노원구,서울특별시 노원구 공릉동 708 공릉 2단지 상가,02-948-7733,처갓집
712,cheogajip,중계점,서울시,노원구,서울시 노원구 중계동 503 중계그린상가 B-107,02-971-4444,처갓집
713,cheogajip,수락산점,서울시,노원구,서울시 노원구 상계동 1110-6,02-936-4994,처갓집
714,cheogajip,칠금봉방점,충북,충주시,충북 충주시 연수동 1245,043-853-9288,처갓집
715,cheogajip,이류점,충북,충주시,충북 충주시 대소원면 대소원1길 21,043-851-9289,처갓집
716,cheogajip,용산점,충북,충주시,충북 충주시 용정2길 39-1(성남동),043-844-9292,처갓집
717,cheogajip,연수점,충북,충주시,충북 충주시 금릉동 708-2,043-845-9201,처갓집
718,cheogajip,수안보점,충북,충주시,충북 충주시 수안보면 장터1길 19,043-848-7278,처갓집
719,cheogajip,금가점,충북,충주시,충북 충주시 금가면 강수로 335,043-853-9191,처갓집
720,cheogajip,음성점,충청북도,음성군,충청북도 음성군 음성읍 시장로 43 ,043-872-1138,처갓집
721,cheogajip,괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 동부리 627-20,043-833-9959,처갓집
722,cheogajip,가경점,충북,청주시,충북 청주시 가경동1137번지,043-232-9999,처갓집
723,cheogajip,봉명점,충청북도,청주시,충청북도 청주시 흥덕구 봉명로149번길 6,043-265-9993,처갓집
724,cheogajip,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 189,043-881-5538,처갓집
725,cheogajip,진천점,충청북도,진천군,충청북도 진천군 진천읍 문화2길 12,043-534-8292,처갓집
726,cheogajip,복대점,충청북도,청주시,충청북도 청주시 흥덕구 성봉로 267 ,043-236-1717,처갓집
727,cheogajip,충북덕산점,충청북도,진천군,충청북도 진천군 덕산면 초금로 757-2,043-536-3521,처갓집
728,cheogajip,옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 113,043-733-1725,처갓집
729,cheogajip,배방점,충청남도,아산시,충청남도 아산시 배방읍 배방로173번길 20-18,041-541-3092,처갓집
730,cheogajip,동문점,충청남도,서산시,충청남도 서산시 한마음2로 49,041-665-9777,처갓집
731,cheogajip,석문점,충청남도,당진시,충청남도 당진시 석문면 해명4로3길 34,041-356-9700,처갓집
732,cheogajip,한진포구점,충청남도,당진시,충청남도 당진시 송악읍 한진포구길 27 ,041-358-0421,처갓집
733,cheogajip,예산덕산점,충청남도,예산군,충청남도 예산군 덕산면 봉운로 21,041-337-5311,처갓집
734,cheogajip,대천동점,충청남도,보령시,충청남도 보령시 남대천로 73 ,041-934-9294,처갓집
735,cheogajip,신평점,충청남도,당진시,충청남도 당진시 신평면 신평로 820,041-362-9233,처갓집
736,cheogajip,온천1동점,충청남도,아산시,충청남도 아산시 번영로 71,041-546-1077,처갓집
737,cheogajip,논산점,충청남도,논산시,충청남도 논산시 부창로100번길 13-19,041-736-6262,처갓집
738,cheogajip,서천점,충청남도,서천군,충청남도 서천군 서천읍 충절로29번길 18,041-953-9259,처갓집
739,cheogajip,방축점,충청남도,아산시,충청남도 아산시 온천대로 1333번길 15,041-549-0662,처갓집
740,cheogajip,당진1점,충청남도,당진시,충청남도 당진시 밤절로 103,041-357-9205,처갓집
741,cheogajip,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 140-1,041-674-0097,처갓집
742,cheogajip,금산점,충청남도,금산군,충청남도 금산군 금산읍 금산로 1465,041-753-4808,처갓집
743,cheogajip,부여점,충청남도,부여군,충청남도 부여군 부여읍 석탑로 3 ,041-832-6979,처갓집
744,cheogajip,모종점,충청남도,아산시,충청남도 아산시 모종동 577-13 ,041-544-3910,처갓집
745,cheogajip,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 10,041-641-2461,처갓집
746,cheogajip,해미점,충청남도,서산시,충청남도 서산시 해미면 남문1로 47 ,041-688-6662,처갓집
747,cheogajip,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 841-4 ,041-672-3599,처갓집
748,cheogajip,두정역점,충청남도,천안시,충청남도 천안시 서북구 두정역서1길 4-12 다온빌리지 1층상가,041-566-1111,처갓집
749,cheogajip,장재점,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 연화마을8단지 상가2동 104호,041-534-5592,처갓집
750,cheogajip,성거점,충청남도,천안시,충청남도 천안시 서북구 성거읍 송남리 585,041-522-0550,처갓집
751,cheogajip,초원점,충청남도,아산시,충청남도 아산시 음봉면 음봉로681번길 24 초원아파트109-101호 ,041-531-9295,처갓집
752,cheogajip,신방점,충청남도,천안시,충청남도 천안시 동남구 수곡2길 5,041-575-6236,처갓집
753,cheogajip,입장점,충청남도,천안시,충청남도 천안시 서북구 입장면 입장로 121 초원상가6-103호,041-584-5694,처갓집
754,cheogajip,쌍용봉명점,충청남도,천안시,충청남도 천안시 서북구 봉서5길 18,041-579-9990,처갓집
755,cheogajip,백석점,충청남도,천안시,충청남도 천안시 서북구 백석4길 12,041-523-9288,처갓집
756,cheogajip,나사렛대점,충청남도,천안시,충청남도 천안시 서북구 월봉4로 140-16 월봉태영아파트상가 107호,041-571-9292,처갓집
757,cheogajip,성환점,충청남도,천안시,충청남도 천안시 서북구 성환읍 성환중앙로 47,041-581-9369,처갓집
758,cheogajip,직산점,충청남도,천안시,충청남도 천안시 서북구 성거읍 봉주로 111,041-583-6161,처갓집
759,cheogajip,차암공단점,충청남도,천안시,충청남도 천안시 서북구 직산읍 2공단5로 169 대림상가 105호 ,041-621-9292,처갓집
760,cheogajip,두정1점,충청남도,천안시,충청남도 천안시 서북구 늘푸른5길 22 골드프라자 110호,041-551-3392,처갓집
761,cheogajip,성정점,충청남도,천안시,충청남도 천안시 서북구 서부16길14,041-575-5457,처갓집
762,cheogajip,신부점,충청남도,천안시,충청남도 천안시 동남구 터미널2로 32 (신부동729번지),041-563-9292,처갓집
763,cheogajip,조촌점,전북,군산시,전북 군산시 조촌로 68 (조촌동),063-451-7666,처갓집
764,cheogajip,정읍수성점,전북,정읍시,전북 정읍시  중앙로95(수성동),063-535-3773,처갓집
765,cheogajip,익산영등점,전북,익산시,전북 익산시 고봉로22길 31 (영등동),063-852-9982,처갓집
